,bucket,config,output,domain,horizion,prefix,timestep,ensemble,source,version,startDate,endDate,http_pattern
570,medium_range_mem5,medium_range,land,conus,136,,3,5,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
571,medium_range_mem5,medium_range,reservoir,conus,408,,1,5,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
572,medium_range_mem5,medium_range,terrain_rt,conus,136,,3,5,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
573,medium_range_mem6,medium_range,channel_rt,conus,408,,1,6,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
574,medium_range_mem6,medium_range,land,conus,136,,3,6,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
575,medium_range_mem6,medium_range,reservoir,conus,408,,1,6,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
576,medium_range_mem6,medium_range,terrain_rt,conus,136,,3,6,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
577,medium_range_no_da,medium_range_no_da,channel_rt,conus,160,,3,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/medium_range_no_da/nwm.t{HH}z.medium_range_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
578,short_range,short_range,channel_rt,conus,126,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
579,short_range,short_range,land,conus,126,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
580,short_range,short_range,reservoir,conus,126,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
581,short_range,short_range,terrain_rt,conus,126,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
582,short_range_alaska,short_range,channel_rt,alaska,60,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
583,short_range_alaska,short_range,land,alaska,60,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
584,short_range_alaska,short_range,reservoir,alaska,60,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
585,short_range_alaska,short_range,terrain_rt,alaska,60,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
586,short_range_coastal_atlgulf,short_range_coastal,total_water,atlgulf,144,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range_coastal/nwm.t{HH}z.short_range_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.atlgulf.nc"
587,short_range_coastal_pacific,short_range_coastal,total_water,pacific,126,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range_coastal/nwm.t{HH}z.short_range_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.pacific.nc"
588,short_range_coastal_puertorico,short_range_coastal,total_water,puertorico,48,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range_coastal/nwm.t{HH}z.short_range_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
589,short_range_puertorico,short_range,channel_rt,puertorico,48,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
590,short_range_puertorico,short_range,land,puertorico,48,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
591,short_range_puertorico,short_range,reservoir,puertorico,48,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
592,short_range_puertorico,short_range,terrain_rt,puertorico,48,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
593,short_range_puertorico_no_da,short_range_no_da,channel_rt,puertorico,48,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/short_range_no_da/nwm.t{HH}z.short_range_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
594,analysis_assim,analysis_assim,channel_rt,conus,45,,1,NA,nomads,para,..,..,"https://para.nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
595,analysis_assim_hawaii,analysis_assim,channel_rt,hawaii,180,,55,NA,nomads,para,..,..,"https://para.nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
596,analysis_assim_puertorico,analysis_assim,channel_rt,puertorico,45,,1,NA,nomads,para,..,..,"https://para.nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
597,medium_range_blend_coastal_atlgulf,medium_range_blend_coastal,total_water,atlgulf,240,,1,NA,nomads,para,..,..,"https://para.nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range_blend_coastal/nwm.t{HH}z.medium_range_blend_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.atlgulf.nc"
598,medium_range_coastal_atlgulf_mem1,medium_range_coastal,total_water,atlgulf,240,,1,NA,nomads,para,..,..,"https://para.nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range_coastal/nwm.t{HH}z.medium_range_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.atlgulf.nc"
599,analysis_assim,analysis_assim,channel_rt,conus,45,,1,NA,nomads,v3.0,..,..,"https://para.nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
600,analysis_assim_hawaii,analysis_assim,channel_rt,hawaii,180,,55,NA,nomads,v3.0,..,..,"https://para.nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
601,analysis_assim_puertorico,analysis_assim,channel_rt,puertorico,45,,1,NA,nomads,v3.0,..,..,"https://para.nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
602,medium_range_blend_coastal_atlgulf,medium_range_blend_coastal,total_water,atlgulf,240,,1,NA,nomads,v3.0,..,..,"https://para.nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/medium_range_blend_coastal/nwm.t{HH}z.medium_range_blend_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.atlgulf.nc"
603,medium_range_coastal_atlgulf_mem1,medium_range_coastal,total_water,atlgulf,240,,1,NA,nomads,v3.0,..,..,"https://para.nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/medium_range_coastal/nwm.t{HH}z.medium_range_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.atlgulf.nc"
604,s3://noaa-nwm-retrospective-3-0-pds,CHRTOUT,CHRTOUT_DOMAIN1,Alaska,1,,1,NA,aws,3,1/1/81 1:00,12/31/19 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
605,s3://noaa-nwm-retrospective-3-0-pds,GWOUT,GWOUT_DOMAIN1,Alaska,1,,1,NA,aws,3,1/1/81 1:00,12/31/19 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
606,s3://noaa-nwm-retrospective-3-0-pds,LAKEOUT,LAKEOUT_DOMAIN1,Alaska,1,,1,NA,aws,3,1/1/81 1:00,12/31/19 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
607,s3://noaa-nwm-retrospective-3-0-pds,LDASOUT,LDASOUT_DOMAIN1,Alaska,1,,3,NA,aws,3,1/1/81 1:00,12/31/19 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
608,s3://noaa-nwm-retrospective-3-0-pds,RTOUT,RTOUT_DOMAIN1,Alaska,1,,3,NA,aws,3,1/1/81 1:00,12/31/19 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
609,s3://noaa-nwm-retrospective-3-0-pds,FORCING,LDASIN_DOMAIN1,Alaska,1,,1,NA,aws,3,1/1/81 1:00,12/31/19 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHH}.{output}"
610,s3://noaa-nwm-retrospective-3-0-pds,CHRTOUT,CHRTOUT_DOMAIN1,CONUS,1,,1,NA,aws,3,2/1/79 1:00,12/31/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
611,s3://noaa-nwm-retrospective-3-0-pds,GWOUT,GWOUT_DOMAIN1,CONUS,1,,1,NA,aws,3,2/1/79 1:00,12/31/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
612,s3://noaa-nwm-retrospective-3-0-pds,LAKEOUT,LAKEOUT_DOMAIN1,CONUS,1,,1,NA,aws,3,2/1/79 1:00,12/31/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
613,s3://noaa-nwm-retrospective-3-0-pds,LDASOUT,LDASOUT_DOMAIN1,CONUS,1,,3,NA,aws,3,2/1/79 1:00,12/31/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
614,s3://noaa-nwm-retrospective-3-0-pds,RTOUT,RTOUT_DOMAIN1,CONUS,1,,3,NA,aws,3,2/1/79 1:00,12/31/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
615,s3://noaa-nwm-retrospective-3-0-pds,CHANOBS,CHANOBS_DOMAIN1,CONUS,1,,1,NA,aws,3,2/1/79 1:00,12/31/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
616,s3://noaa-nwm-retrospective-3-0-pds,FORCING,LDASIN_DOMAIN1,CONUS,1,,1,NA,aws,3,2/1/79 1:00,12/31/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
617,s3://noaa-nwm-retrospective-3-0-pds,CHRTOUT,CHRTOUT_DOMAIN1,Hawaii,1,,0.25,NA,aws,3,1/1/94 1:00,1/1/14 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
618,s3://noaa-nwm-retrospective-3-0-pds,GWOUT,GWOUT_DOMAIN1,Hawaii,1,,0.25,NA,aws,3,1/1/94 1:00,1/1/14 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
619,s3://noaa-nwm-retrospective-3-0-pds,LAKEOUT,LAKEOUT_DOMAIN1,Hawaii,1,,0.25,NA,aws,3,1/1/94 1:00,1/1/14 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
620,s3://noaa-nwm-retrospective-3-0-pds,LDASOUT,LDASOUT_DOMAIN1,Hawaii,1,,1,NA,aws,3,1/1/94 1:00,1/1/14 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
621,s3://noaa-nwm-retrospective-3-0-pds,RTOUT,RTOUT_DOMAIN1,Hawaii,1,,3,NA,aws,3,1/1/94 1:00,1/1/14 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
622,s3://noaa-nwm-retrospective-3-0-pds,CHANOBS,CHANOBS_DOMAIN1,Hawaii,1,,0.25,NA,aws,3,1/1/94 1:00,1/1/14 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
623,s3://noaa-nwm-retrospective-3-0-pds,FORCING,LDASIN_DOMAIN1,Hawaii,1,,1,NA,aws,3,1/1/94 1:00,1/1/14 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHH}.{output}"
624,s3://noaa-nwm-retrospective-3-0-pds,OUTPUT_LAKEOUT,LAKEOUT_DOMAIN1,Hawaii,1,,0.25,NA,aws,3,1/1/94 1:00,1/1/14 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
625,s3://noaa-nwm-retrospective-3-0-pds,OUTPUT_LDASOUT_COMPRESSED,LDASOUT_DOMAIN1,Hawaii,1,,1,NA,aws,3,1/1/94 1:00,1/1/14 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
626,s3://noaa-nwm-retrospective-3-0-pds,OUTPUT_RTOUT_COMPRESSED,RTOUT_DOMAIN1,Hawaii,1,,3,NA,aws,3,1/1/94 1:00,1/1/14 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
627,s3://noaa-nwm-retrospective-3-0-pds,CHRTOUT,CHRTOUT_DOMAIN1,PR,1,,1,NA,aws,3,1/1/08 1:00,5/1/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
628,s3://noaa-nwm-retrospective-3-0-pds,GWOUT,GWOUT_DOMAIN1,PR,1,,1,NA,aws,3,1/1/08 1:00,5/1/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
629,s3://noaa-nwm-retrospective-3-0-pds,LAKEOUT,LAKEOUT_DOMAIN1,PR,1,,1,NA,aws,3,1/1/08 1:00,5/1/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
630,s3://noaa-nwm-retrospective-3-0-pds,LDASOUT,LDASOUT_DOMAIN1,PR,1,,1,NA,aws,3,1/1/08 1:00,5/1/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
631,s3://noaa-nwm-retrospective-3-0-pds,RTOUT,RTOUT_DOMAIN1,PR,1,,3,NA,aws,3,1/1/08 1:00,5/1/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
632,s3://noaa-nwm-retrospective-3-0-pds,CHANOBS,CHANOBS_DOMAIN1,PR,1,,1,NA,aws,3,1/1/08 1:00,5/1/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHHMM}.{output}"
633,s3://noaa-nwm-retrospective-3-0-pds,FORCING,LDASIN_DOMAIN1,PR,1,,1,NA,aws,3,1/1/08 1:00,5/1/23 23:00,"{gsub('s3', 'http', {bucket})}.s3.amazonaws.com/{domain}/{format}/{config}/{YYYY}/{YYYYMMDDHH}.{output}"
